OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFABuilding,ENERGYSTARScore,SiteEnergyUse,SteamUse,Electricity,NaturalGas,OtherFuelUse,GHGEmissions,BuildingAge,IsSteamUser,IsElectricityUser,IsNaturalGasUser,IsOtherFuelUser,NumberOfUsedEnergies,MostUsedEnergy,GatheredPrimaryPropertyType,LogSiteEnergyUse,LogGHGEmissions
26236,NonResidential,Other,GREATER DUWAMISH,1946,1.0,2.0,31360.0,,1725108.25,0.0,1126394.0,598714.0,0.0,39.65,70,0.0,1.0,1.0,0.0,2.0,Electricity,Other,14.36080093977546,3.7049988359938197
26237,NonResidential,Mixed Use Property,GREATER DUWAMISH,1947,1.0,1.0,30496.0,,1992158.25,0.0,1295854.0,696304.0,0.0,46.01,69,0.0,1.0,1.0,0.0,2.0,Electricity,Mixed Use Property,14.504729658710383,3.850360345036039
26254,NonResidential,Small- and Mid-Sized Office,EAST,1922,1.0,3.0,27600.0,84.0,1072151.375,0.0,961739.0,110412.0,0.0,12.57,94,0.0,1.0,1.0,0.0,2.0,Electricity,Office,13.885178751370038,2.6078614738467776
26289,NonResidential,Senior Care Community,NORTHWEST,1961,1.0,2.0,55974.0,98.0,6135173.0,0.0,2657803.0,3477370.0,0.0,203.21,55,0.0,1.0,1.0,0.0,2.0,NaturalGas,Medical and Care,15.62954899758315,5.3191488761279695
26319,SPS-District K-12,K-12 School,GREATER DUWAMISH,1971,1.0,2.0,52901.0,75.0,2240342.0,0.0,1273997.0,966345.0,0.0,60.2,45,0.0,1.0,1.0,0.0,2.0,Electricity,Education,14.622139537108787,4.11414718951828
26324,NonResidential,Senior Care Community,NORTH,1954,1.0,1.0,22583.0,95.0,1981360.0,0.0,743706.0,1237654.0,0.0,70.92,62,0.0,1.0,1.0,0.0,2.0,NaturalGas,Medical and Care,14.499294540274965,4.275554390163365
26331,NonResidential,Small- and Mid-Sized Office,LAKE UNION,1997,1.0,3.0,24328.0,35.0,2305643.5,0.0,2305643.0,0.0,0.0,16.07,19,0.0,1.0,0.0,0.0,1.0,Electricity,Office,14.650870804873891,2.837322536806349
26348,NonResidential,Small- and Mid-Sized Office,LAKE UNION,1981,1.0,3.0,20660.0,92.0,720170.6875,0.0,720171.0,0.0,0.0,5.02,35,0.0,1.0,0.0,0.0,1.0,Electricity,Office,13.487244917427507,1.7950872593207297
26359,NonResidential,Warehouse,NORTHWEST,1972,1.0,1.0,29400.0,69.0,227509.5,0.0,227509.0,0.0,0.0,1.59,44,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,12.33495167015424,0.9516578757114464
26379,NonResidential,Hotel,GREATER DUWAMISH,1992,1.0,3.0,22452.0,85.0,1244150.0,0.0,524385.0,719765.0,0.0,41.88,24,0.0,1.0,1.0,0.0,2.0,NaturalGas,Hotel,14.03396392755164,3.7584055167625467
26392,NonResidential,Other,NORTHEAST,1912,1.0,2.0,25767.0,22.0,1581352.75,0.0,1581352.0,0.0,0.0,11.02,104,0.0,1.0,0.0,0.0,1.0,Electricity,Other,14.273791841953773,2.4865719291070616
26393,NonResidential,Retail Store,NORTHEAST,1953,1.0,4.0,33910.0,75.0,1822834.25,0.0,1270124.0,552710.0,0.0,38.21,63,0.0,1.0,1.0,0.0,2.0,Electricity,Store,14.415903676565394,3.6689318163042404
26396,NonResidential,Worship Facility,NORTHEAST,1927,1.0,2.0,78401.0,,2462408.25,0.0,939974.0,1522434.0,0.0,87.41,89,0.0,1.0,1.0,0.0,2.0,NaturalGas,Worship Facility,14.716650798557422,4.481985085417713
26460,NonResidential,Warehouse,LAKE UNION,1979,1.0,2.0,78716.0,38.0,4103800.75,0.0,3680806.0,422994.0,0.0,48.13,37,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,15.22742435813573,3.894469846180557
26465,NonResidential,K-12 School,LAKE UNION,1910,1.0,2.0,33300.0,92.0,1594733.625,0.0,335907.0,1258827.0,0.0,69.2,106,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,14.282217901048165,4.251348311031766
26473,NonResidential,Supermarket/Grocery Store,LAKE UNION,1957,1.0,1.0,28808.0,29.0,9232576.0,0.0,5713530.0,3519045.0,0.0,226.73,59,0.0,1.0,1.0,0.0,2.0,Electricity,Store,16.038248765776974,5.4281607166967865
26528,NonResidential,Small- and Mid-Sized Office,NORTHEAST,1957,1.0,1.0,20962.0,58.0,1100499.75,0.0,1100500.0,0.0,0.0,7.67,59,0.0,1.0,0.0,0.0,1.0,Electricity,Office,13.911275861456826,2.1598687907924505
26529,NonResidential,Supermarket/Grocery Store,NORTHEAST,1950,1.0,1.0,26226.0,37.0,7588060.5,0.0,5349470.0,2238590.0,0.0,156.18,66,0.0,1.0,1.0,0.0,2.0,Electricity,Store,15.842086714906674,5.057391645438029
26535,NonResidential,Mixed Use Property,NORTHEAST,1976,1.0,2.0,19193.0,17.0,1159807.125,0.0,1159807.0,0.0,0.0,8.09,40,0.0,1.0,0.0,0.0,1.0,Electricity,Mixed Use Property,13.96376513991813,2.2071749081893874
26587,NonResidential,Small- and Mid-Sized Office,LAKE UNION,1998,1.0,3.0,27640.0,,6197824.5,0.0,6197824.0,0.0,0.0,43.21,18,0.0,1.0,0.0,0.0,1.0,Electricity,Office,15.639709062690189,3.788951007838152
26593,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,4.0,22840.0,64.0,881386.1875,0.0,881386.0,0.0,0.0,6.14,116,0.0,1.0,0.0,0.0,1.0,Electricity,Office,13.68925229475158,1.965712776351493
26594,NonResidential,Other,DOWNTOWN,1900,1.0,1.0,21420.0,,810636.875,0.0,722467.0,88170.0,0.0,9.72,116,0.0,1.0,1.0,0.0,2.0,Electricity,Other,13.605576716733191,2.372111155642656
26596,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,1.0,20880.0,94.0,683274.0,0.0,683274.0,0.0,0.0,4.76,116,0.0,1.0,0.0,0.0,1.0,Electricity,Office,13.434652692948951,1.7509374747078
26600,NonResidential,Mixed Use Property,DOWNTOWN,1966,1.0,3.0,26000.0,,1063035.875,0.0,820061.0,242975.0,0.0,18.62,50,0.0,1.0,1.0,0.0,2.0,Electricity,Mixed Use Property,13.876640346280272,2.976549454137217
26601,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,3.0,38675.0,,1938776.75,0.0,1280095.0,658682.0,0.0,43.91,116,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.477568306716678,3.8046604870996465
26602,Nonresidential COS,Small- and Mid-Sized Office,DOWNTOWN,1929,1.0,4.0,49951.0,,5134446.0,382080.0,2092919.0,2659447.0,0.0,185.33,87,1.0,1.0,1.0,0.0,3.0,NaturalGas,Office,15.45148270323787,5.227519295239321
26611,NonResidential,Medical Office,SOUTHEAST,2010,1.0,2.0,25880.0,8.0,1941728.75,0.0,1805820.0,135908.0,0.0,19.81,6,0.0,1.0,1.0,0.0,2.0,Electricity,Medical and Care,14.47908975749055,3.035433640405543
26657,NonResidential,Worship Facility,NORTHEAST,1927,1.0,3.0,41013.0,,1080821.0,0.0,432910.0,647911.0,0.0,37.43,89,0.0,1.0,1.0,0.0,2.0,NaturalGas,Worship Facility,13.893232420713336,3.6488384045767526
26667,NonResidential,Other,NORTHEAST,2004,1.0,2.0,21075.0,,1581036.75,0.0,652060.0,928977.0,0.0,53.88,12,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,14.273591993199403,4.00514898341763
26670,NonResidential,Worship Facility,NORTHEAST,1950,1.0,3.0,46485.0,83.0,1544995.75,0.0,759192.0,785803.0,0.0,47.03,66,0.0,1.0,1.0,0.0,2.0,NaturalGas,Worship Facility,14.2505323647519,3.871825815676733
26681,NonResidential,Small- and Mid-Sized Office,NORTHWEST,1965,1.0,4.0,56896.0,96.0,1402048.5,0.0,997123.0,404925.0,0.0,28.46,51,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.153445652658114,3.3830334110344844
26695,NonResidential,Worship Facility,NORTHWEST,1978,1.0,2.0,27500.0,60.0,577123.125,0.0,343669.0,233454.0,0.0,14.79,38,0.0,1.0,1.0,0.0,2.0,Electricity,Worship Facility,13.265812643672122,2.7593768282675506
26705,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1930,1.0,2.0,36630.0,90.0,541943.3125,0.0,541943.0,0.0,0.0,3.78,86,0.0,1.0,0.0,0.0,1.0,Electricity,Office,13.202918530678264,1.5644405465033644
26706,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,3.0,26830.0,,2099386.75,0.0,1095970.0,1003417.0,0.0,60.93,116,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.557156312566335,4.1260047149499695
26708,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1906,1.0,5.0,41920.0,95.0,1103594.75,0.0,1103595.0,0.0,0.0,7.69,110,0.0,1.0,0.0,0.0,1.0,Electricity,Office,13.914084270284869,2.162172939277301
26710,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1905,1.0,5.0,36879.0,92.0,1537570.25,0.0,1186017.0,351553.0,0.0,26.94,111,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.245714619052492,3.330059353828816
26711,NonResidential,Other,DOWNTOWN,1904,1.0,6.0,29820.0,,1601955.625,0.0,1069795.0,532160.0,0.0,35.72,112,0.0,1.0,1.0,0.0,2.0,Electricity,Other,14.286736330713307,3.6033215657522897
26719,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1905,1.0,2.0,33640.0,70.0,1078535.75,0.0,1078536.0,0.0,0.0,7.52,111,0.0,1.0,0.0,0.0,1.0,Electricity,Office,13.891115819335116,2.1424163408412245
26720,NonResidential,Warehouse,DOWNTOWN,1906,1.0,4.0,43484.0,18.0,1567040.75,0.0,1567041.0,0.0,0.0,10.92,110,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,14.264700164250621,2.4782176616372036
26726,NonResidential,Mixed Use Property,DOWNTOWN,1900,1.0,3.0,22480.0,,981009.125,0.0,981009.0,0.0,0.0,6.84,116,0.0,1.0,0.0,0.0,1.0,Electricity,Mixed Use Property,13.796338059595156,2.0592388343623163
26728,NonResidential,Hotel,DOWNTOWN,1925,1.0,4.0,33018.0,49.0,4857581.5,0.0,1827547.0,3030034.0,0.0,173.67,91,0.0,1.0,1.0,0.0,2.0,NaturalGas,Hotel,15.396051444134796,5.162898479440301
26731,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1970,1.0,2.0,26510.0,91.0,987063.6875,0.0,893799.0,93265.0,0.0,11.18,46,0.0,1.0,1.0,0.0,2.0,Electricity,Office,13.802490855781677,2.4997952622817508
26759,NonResidential,Warehouse,LAKE UNION,1938,1.0,1.0,40028.0,80.0,942415.1875,0.0,938199.0,4216.0,0.0,6.76,78,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.756202268620733,2.048982334195127
26761,NonResidential,Small- and Mid-Sized Office,LAKE UNION,2007,1.0,3.0,26282.0,23.0,2188051.25,0.0,2188051.0,0.0,0.0,15.25,9,0.0,1.0,0.0,0.0,1.0,Electricity,Office,14.598522322494821,2.7880929087757464
26773,NonResidential,Worship Facility,NORTH,1954,1.0,1.0,21624.0,90.0,666687.5,0.0,313117.0,353571.0,0.0,20.96,62,0.0,1.0,1.0,0.0,2.0,NaturalGas,Worship Facility,13.410078199319841,3.08922261664133
26808,SPS-District K-12,K-12 School,NORTHWEST,1970,1.0,1.0,42239.0,83.0,2145603.5,0.0,894324.0,1251280.0,0.0,72.69,46,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,14.578931888822789,4.299867104778908
26821,SPS-District K-12,K-12 School,NORTHWEST,1925,1.0,3.0,51360.0,89.0,1403094.75,0.0,960186.0,442909.0,0.0,30.22,91,0.0,1.0,1.0,0.0,2.0,Electricity,Education,14.154191603370302,3.441058915087286
26833,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1993,1.0,3.0,21600.0,,1539176.625,0.0,1069041.0,470135.0,0.0,32.42,23,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.24675882201557,3.509154523167248
26834,NonResidential,Mixed Use Property,DOWNTOWN,1909,1.0,3.0,20620.0,,747456.875,0.0,410059.0,337398.0,0.0,20.78,107,0.0,1.0,1.0,0.0,2.0,Electricity,Mixed Use Property,13.524433228143954,3.0809921175048145
26838,NonResidential,Hotel,DOWNTOWN,1910,1.0,5.0,40552.0,99.0,1200180.875,0.0,227435.0,972746.0,0.0,53.25,106,0.0,1.0,1.0,0.0,2.0,NaturalGas,Hotel,13.997983665773793,3.993602992420569
26847,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1909,1.0,3.0,31432.0,,1439572.375,0.0,1439572.0,0.0,0.0,10.04,107,0.0,1.0,0.0,0.0,1.0,Electricity,Office,14.179857360295227,2.401525040848949
26849,NonResidential,Retail Store,DOWNTOWN,1917,1.0,2.0,24550.0,100.0,977230.3125,0.0,90201.0,114794.0,0.0,6.73,99,0.0,1.0,1.0,0.0,2.0,NaturalGas,Store,13.79247866093463,2.0451088625993306
26870,SPS-District K-12,K-12 School,LAKE UNION,2000,1.0,2.0,61052.0,80.0,2366929.5,0.0,1688937.0,677992.0,0.0,47.78,16,0.0,1.0,1.0,0.0,2.0,Electricity,Education,14.677104526003365,3.887320392787774
26883,NonResidential,Other,CENTRAL,1908,1.0,3.0,25864.0,,1028277.313,0.0,433559.0,594718.0,0.0,34.61,108,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,13.843396420846092,3.5726264972896864
26905,NonResidential,Other,NORTHEAST,1924,1.0,3.0,20686.0,,1207504.0,0.0,464268.0,743236.0,0.0,42.71,92,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,14.00406680528704,3.7775769088752233
26906,NonResidential,Residence Hall,NORTHEAST,1929,1.0,3.0,22124.0,82.0,637685.0,0.0,637685.0,0.0,0.0,4.45,87,0.0,1.0,0.0,0.0,1.0,Electricity,Residence Hall,13.365601278165556,1.6956156086751528
26909,NonResidential,Residence Hall,NORTHEAST,1926,1.0,3.0,27487.0,82.0,1594504.875,0.0,406046.0,1188459.0,0.0,65.95,90,0.0,1.0,1.0,0.0,2.0,NaturalGas,Residence Hall,14.28207444996607,4.203946072137182
26911,NonResidential,Residence Hall,NORTHEAST,1926,1.0,4.0,23616.0,55.0,1656420.25,0.0,743927.0,912493.0,0.0,53.65,90,0.0,1.0,1.0,0.0,2.0,NaturalGas,Residence Hall,14.320169959598063,4.000949214622548
26922,NonResidential,Residence Hall,NORTHEAST,1976,1.0,3.0,33448.0,78.0,998633.5,0.0,998633.0,0.0,0.0,6.96,40,0.0,1.0,0.0,0.0,1.0,Electricity,Residence Hall,13.81414412481958,2.0744289998562917
26924,Nonresidential COS,Mixed Use Property,EAST,2005,1.0,2.0,22388.0,,2217620.0,0.0,791940.0,1425680.0,0.0,81.24,11,0.0,1.0,1.0,0.0,2.0,NaturalGas,Mixed Use Property,14.611945557629854,4.409641801706855
26930,NonResidential,Senior Care Community,CENTRAL,1987,1.0,2.0,74840.0,48.0,8268496.5,0.0,4111042.0,4157454.0,0.0,249.46,29,0.0,1.0,1.0,0.0,2.0,NaturalGas,Medical and Care,15.927963369720041,5.523299227135887
26933,Nonresidential COS,Other,CENTRAL,1913,1.0,3.0,20992.0,,2473302.0,0.0,576892.0,1896410.0,0.0,104.74,103,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,14.721065062249306,4.660983250807304
26939,NonResidential,K-12 School,CENTRAL,1925,1.0,2.0,22344.0,40.0,1522596.75,0.0,555586.0,967011.0,0.0,55.23,91,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,14.235928480117705,4.0294504223041105
26956,NonResidential,University,EAST,1921,1.0,3.0,31900.0,,2466100.0,0.0,753713.0,1712387.0,0.0,96.2,95,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,14.71814891888312,4.576770711466393
26961,Nonresidential COS,Other,BALLARD,1950,1.0,2.0,29417.0,,1631479.125,0.0,658940.0,972539.0,0.0,56.25,66,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,14.304998212900244,4.047427642434349
26973,NonResidential,Mixed Use Property,DOWNTOWN,1909,1.0,3.0,49299.0,,4729846.5,0.0,1323792.0,0.0,0.0,9.23,107,0.0,1.0,0.0,0.0,1.0,Electricity,Mixed Use Property,15.369403518933565,2.325324579963535
26986,NonResidential,Supermarket/Grocery Store,SOUTHWEST,1997,1.0,1.0,31841.0,,13140574.0,0.0,6365315.0,6775259.0,0.0,404.21,19,0.0,1.0,1.0,0.0,2.0,NaturalGas,Store,16.391215329576255,6.004405451240783
26994,NonResidential,Mixed Use Property,EAST,1988,1.0,2.0,21036.0,,2735811.5,0.0,1450920.0,1284891.0,0.0,78.36,28,0.0,1.0,1.0,0.0,2.0,Electricity,Mixed Use Property,14.821939024674489,4.373994462976618
26997,NonResidential,Mixed Use Property,NORTHEAST,1999,1.0,2.0,32928.0,9.0,5652231.0,0.0,5652230.0,0.0,0.0,39.4,17,0.0,1.0,0.0,0.0,1.0,Electricity,Mixed Use Property,15.547561069360977,3.6988297849671046
27008,SPS-District K-12,K-12 School,NORTHEAST,1928,1.0,2.0,54943.0,94.0,2155390.25,0.0,665637.0,1489754.0,0.0,83.76,88,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,14.583482819565319,4.4398237334000985
27013,NonResidential,Warehouse,GREATER DUWAMISH,1960,1.0,1.0,44476.0,33.0,1368120.5,0.0,931104.0,437016.0,0.0,29.7,56,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.128949189010218,3.4242626545931514
27016,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1969,1.0,1.0,35017.0,66.0,1295485.25,0.0,904631.0,390854.0,0.0,27.06,47,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.074396665265297,3.3343450746743146
27020,NonResidential,Residence Hall,NORTHEAST,1950,1.0,3.0,29084.0,66.0,1632498.625,0.0,560665.0,1071834.0,0.0,60.83,66,0.0,1.0,1.0,0.0,2.0,NaturalGas,Residence Hall,14.305622910423661,4.124388683570477
27080,NonResidential,Worship Facility,SOUTHEAST,1963,1.0,2.0,22952.0,98.0,470666.6875,0.0,123878.0,346789.0,0.0,19.28,53,0.0,1.0,1.0,0.0,2.0,NaturalGas,Worship Facility,13.06190757727421,3.0096351787229825
27117,NonResidential,Warehouse,GREATER DUWAMISH,1976,1.0,1.0,21040.0,43.0,592088.125,0.0,266815.0,325273.0,0.0,19.14,40,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.291412451521268,3.0027078872904163
27122,NonResidential,Warehouse,GREATER DUWAMISH,1951,1.0,2.0,28032.0,52.0,1321065.0,0.0,510536.0,810529.0,0.0,46.61,65,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.093949544406282,3.8630428232064276
27131,NonResidential,Distribution Center,GREATER DUWAMISH,1974,1.0,1.0,25620.0,82.0,550324.1875,0.0,189949.0,360375.0,0.0,20.46,42,0.0,1.0,1.0,0.0,2.0,NaturalGas,Distribution Center,13.218264632489237,3.0661907372025525
27141,NonResidential,Warehouse,DOWNTOWN,1992,1.0,3.0,33238.0,14.0,1632472.0,0.0,1632472.0,0.0,0.0,11.38,24,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,14.305606600945415,2.5160822672564502
27142,NonResidential,K-12 School,EAST,1912,1.0,4.0,27800.0,8.0,1181428.75,0.0,528460.0,652969.0,0.0,38.36,104,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,13.982235915525683,3.6727500721840527
27145,NonResidential,Large Office,DOWNTOWN,2000,1.0,6.0,706176.0,82.0,13270687.0,0.0,13270685.0,0.0,0.0,92.52,16,0.0,1.0,0.0,0.0,1.0,Electricity,Office,16.4010682512342,4.538175317163813
27162,NonResidential,Supermarket/Grocery Store,SOUTHWEST,1998,1.0,1.0,33706.0,22.0,8687690.0,0.0,5528496.0,3159194.0,0.0,206.33,18,0.0,1.0,1.0,0.0,2.0,Electricity,Store,15.977417754225016,5.334311726771412
27184,NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,1961,1.0,2.0,37600.0,,2171751.5,0.0,472249.0,1699502.0,0.0,93.55,55,0.0,1.0,1.0,0.0,2.0,NaturalGas,Mixed Use Property,14.591045003266894,4.549128795104466
27205,SPS-District K-12,K-12 School,NORTHWEST,1954,1.0,1.0,42128.0,93.0,1709307.5,0.0,893537.0,815770.0,0.0,49.55,62,0.0,1.0,1.0,0.0,2.0,Electricity,Education,14.351599460727876,3.9229629454664803
27231,SPS-District K-12,K-12 School,BALLARD,1932,1.0,2.0,44753.0,96.0,1638691.625,0.0,558868.0,1079824.0,0.0,61.25,84,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,14.309409302005484,4.131158535344817
27244,NonResidential,Other,EAST,1912,1.0,3.0,33708.0,,786324.0,166488.4063,567086.0,52750.0,0.0,19.61,104,1.0,1.0,1.0,0.0,3.0,Electricity,Other,13.575125471954651,3.0257763949023677
27303,NonResidential,Other,NORTH,1948,1.0,2.0,47237.0,,5981430.0,0.0,5981430.0,0.0,0.0,41.7,68,0.0,1.0,0.0,0.0,1.0,Electricity,Other,15.60417039495856,3.754198920234579
27365,SPS-District K-12,K-12 School,BALLARD,1989,1.0,2.0,57298.0,91.0,1586388.75,0.0,1586389.0,0.0,0.0,11.06,27,0.0,1.0,0.0,0.0,1.0,Electricity,Education,14.276971394996906,2.4898941912990393
27378,NonResidential,Supermarket/Grocery Store,NORTHEAST,1997,1.0,1.0,38000.0,18.0,13906080.0,0.0,8112028.0,5794050.0,0.0,364.27,19,0.0,1.0,1.0,0.0,2.0,Electricity,Store,16.447836784447954,5.900636806147441
27381,NonResidential,Worship Facility,NORTHEAST,1938,1.0,3.0,26373.0,75.0,964236.0,0.0,282478.0,681758.0,0.0,38.18,78,0.0,1.0,1.0,0.0,2.0,NaturalGas,Worship Facility,13.779092393998777,3.6681664125163946
27389,NonResidential,Small- and Mid-Sized Office,CENTRAL,1956,6.0,2.0,75868.0,,3605749.75,0.0,3605750.0,0.0,0.0,25.14,60,0.0,1.0,0.0,0.0,1.0,Electricity,Office,15.098040559446844,3.2634667081960758
27406,NonResidential,Mixed Use Property,EAST,1947,1.0,2.0,21656.0,,1607972.25,0.0,726238.0,881734.0,0.0,51.89,69,0.0,1.0,1.0,0.0,2.0,NaturalGas,Mixed Use Property,14.290485093010536,3.9682142850778885
27455,Nonresidential COS,Distribution Center,MAGNOLIA / QUEEN ANNE,1921,1.0,3.0,23040.0,,421430.0,0.0,421430.0,0.0,0.0,2.94,95,0.0,1.0,0.0,0.0,1.0,Electricity,Distribution Center,12.95141134195595,1.3711807233098425
27456,NonResidential,Other,MAGNOLIA / QUEEN ANNE,1956,1.0,2.0,36771.0,,5447076.5,0.0,5447076.0,0.0,0.0,37.97,60,0.0,1.0,0.0,0.0,1.0,Electricity,Other,15.510589784280016,3.662792119350618
27482,NonResidential,Warehouse,GREATER DUWAMISH,1977,1.0,1.0,24024.0,,375773.5938,0.0,375773.0,0.0,0.0,2.62,39,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,12.83674475803484,1.2864740258376797
27488,NonResidential,Warehouse,GREATER DUWAMISH,1953,1.0,1.0,42420.0,34.0,965425.1875,0.0,474320.0,491105.0,0.0,29.39,63,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.780324927902361,3.414113606928702
27494,NonResidential,Distribution Center,GREATER DUWAMISH,1979,1.0,1.0,36982.0,,374753.8125,0.0,282354.0,92400.0,0.0,6.88,37,0.0,1.0,1.0,0.0,2.0,Electricity,Distribution Center,12.834027257776984,2.064327903869788
27504,NonResidential,Warehouse,GREATER DUWAMISH,1964,1.0,2.0,23400.0,,439266.9063,0.0,439267.0,0.0,0.0,3.06,52,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,12.992864770841669,1.4011829736136414
27532,NonResidential,Other,MAGNOLIA / QUEEN ANNE,1948,1.0,2.0,30720.0,,1683064.25,0.0,482047.0,1201017.0,0.0,67.15,68,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,14.33612724247488,4.221711158142542
27553,NonResidential,Warehouse,GREATER DUWAMISH,1972,1.0,1.0,23232.0,,127374.0,0.0,127374.0,0.0,0.0,0.89,44,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,11.754890770525027,0.636576829071551
27554,NonResidential,Warehouse,GREATER DUWAMISH,1974,1.0,1.0,35046.0,100.0,1063269.125,0.0,841364.0,221905.0,0.0,17.65,42,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.87685974075241,2.9258461460898246
27561,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1961,1.0,1.0,25577.0,,895784.6875,0.0,723667.0,172117.0,0.0,14.19,55,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.705456475289006,2.7206373166076814
27562,NonResidential,Warehouse,GREATER DUWAMISH,1974,1.0,1.0,43380.0,89.0,405062.0,0.0,405062.0,0.0,0.0,2.82,42,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,12.91179788954672,1.3402504226184837
27567,NonResidential,Small- and Mid-Sized Office,LAKE UNION,1995,1.0,3.0,20410.0,8.0,2720238.25,0.0,1444160.0,1276078.0,0.0,77.84,21,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.816230393962789,4.367420482284519
27587,NonResidential,Small- and Mid-Sized Office,NORTHWEST,1983,1.0,3.0,18396.0,87.0,624125.625,0.0,624125.0,0.0,0.0,4.35,33,0.0,1.0,0.0,0.0,1.0,Electricity,Office,13.344108551444624,1.6770965609079151
27597,SPS-District K-12,K-12 School,NORTHWEST,1956,1.0,1.0,45174.0,84.0,1980825.25,0.0,786971.0,1193854.0,0.0,68.89,60,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,14.499024613605929,4.246922577489038
27598,NonResidential,Worship Facility,NORTHWEST,2002,1.0,1.0,24955.0,47.0,689803.0,0.0,320006.0,369797.0,0.0,21.87,14,0.0,1.0,1.0,0.0,2.0,NaturalGas,Worship Facility,13.44416277825032,3.12982600803469
27668,NonResidential,Other,CENTRAL,1991,1.0,3.0,34074.0,,8521989.0,0.0,3603789.0,4918200.0,0.0,286.33,25,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,15.95816043960784,5.660631381000218
27673,NonResidential,Hotel,DOWNTOWN,2006,1.0,10.0,370327.0,23.0,17457560.0,0.0,10914911.0,6542646.0,0.0,423.57,10,0.0,1.0,1.0,0.0,2.0,Electricity,Hotel,16.675283407896423,6.051076892039125
27703,NonResidential,Worship Facility,NORTH,1961,1.0,2.0,76475.0,,1765813.625,0.0,573241.0,1192573.0,0.0,67.33,55,0.0,1.0,1.0,0.0,2.0,NaturalGas,Worship Facility,14.384122685780254,4.224348908792687
27704,NonResidential,K-12 School,NORTH,1988,1.0,2.0,32961.0,86.0,1573155.0,0.0,446659.0,1126496.0,0.0,62.94,28,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,14.268594350676763,4.157945143631696
27721,Nonresidential COS,Other,NORTHWEST,2004,1.0,1.0,12806.0,,1082920.125,0.0,668530.0,414390.0,0.0,26.67,12,0.0,1.0,1.0,0.0,2.0,Electricity,Other,13.895172693229318,3.3203487937988347
27799,Campus,K-12 School,CENTRAL,1950,1.0,1.0,109794.0,87.0,3296526.25,0.0,1294767.0,2001759.0,0.0,115.34,66,0.0,1.0,1.0,0.0,2.0,NaturalGas,Education,15.008380123844416,4.756516938482616
